wdpa_id,date,monthly_sum_frp_gw,monthly_fires
306780,2019-07-01,50.2,1
342347,2019-07-01,20.1,2
902858,2019-07-01,287.1,16
227,2019-08-01,23.7,1
20224,2019-08-01,12.6,1
30605,2019-08-01,73.1,2
30606,2019-08-01,9.5,1
30614,2019-08-01,76,5
30618,2019-08-01,110.5,10
102910,2019-08-01,119.2,2
107569,2019-08-01,149.2,3
220034,2019-08-01,804.6,23
306780,2019-08-01,35.8,2
902858,2019-08-01,227.5,14
20224,2019-09-01,9.8,1
30605,2019-09-01,8.7,1
30618,2019-09-01,70.1,4
102910,2019-09-01,307.6,3
342347,2019-09-01,7.9,1
902858,2019-09-01,11.8,1
12572,2019-10-01,9.2,1
30605,2019-10-01,61.7,6
30614,2019-10-01,62.4,4
30618,2019-10-01,50,5
902858,2019-10-01,153.2,8
12572,2019-11-01,10.5,1
30614,2019-11-01,33.4,3
30618,2019-11-01,152.8,5
107569,2019-11-01,10.1,1
902858,2019-11-01,33.4,3
30618,2019-12-01,6.9,1
306780,2019-12-01,30,2
342347,2019-12-01,4.4,1
3305,2020-01-01,9,1
3307,2020-01-01,6.6,1
3311,2020-01-01,166.7,3
30618,2020-01-01,104.1,4
902858,2020-01-01,26.4,3
3311,2020-02-01,60.6,2
12572,2020-02-01,23.8,1
20224,2020-02-01,270.6,4
30605,2020-02-01,201,7
30606,2020-02-01,4.9,1
30614,2020-02-01,33.4,3
30618,2020-02-01,167.2,11
342347,2020-02-01,410.7,6
902858,2020-02-01,86.4,7
227,2020-03-01,53.1,1
12572,2020-03-01,46.3,3
20224,2020-03-01,288.9,7
30605,2020-03-01,4531.2,100
30614,2020-03-01,92.1,4
30618,2020-03-01,1144.4,34
102910,2020-03-01,77.4,4
107569,2020-03-01,44.1,2
116297,2020-03-01,12.9,1
342347,2020-03-01,620.7,16
902858,2020-03-01,351.2,14
197,2020-04-01,7.8,1
227,2020-04-01,442.4,14
3307,2020-04-01,59.3,2
3311,2020-04-01,571.6,13
3314,2020-04-01,102,7
12226,2020-04-01,676.4,8
12241,2020-04-01,18.2,1
12570,2020-04-01,86,4
12572,2020-04-01,291.7,8
20224,2020-04-01,398.5,18
20230,2020-04-01,983.5,21
28850,2020-04-01,128.9,5
30605,2020-04-01,8963.5,241
30606,2020-04-01,93.7,6
30614,2020-04-01,10559.7,229
30618,2020-04-01,6020.3,176
102910,2020-04-01,201.8,8
107569,2020-04-01,61.9,5
115079,2020-04-01,17.7,1
116297,2020-04-01,1087.8,54
306780,2020-04-01,142.7,6
342347,2020-04-01,429.5,24
902858,2020-04-01,14427.2,354
227,2020-05-01,4845.3,59
3307,2020-05-01,32.6,1
3311,2020-05-01,87.7,4
3314,2020-05-01,8.1,1
12226,2020-05-01,8.1,1
12570,2020-05-01,147.3,3
12572,2020-05-01,65.2,3
20224,2020-05-01,154.1,7
28850,2020-05-01,80.6,3
30605,2020-05-01,1408.5,53
30614,2020-05-01,333.8,11
30618,2020-05-01,1312.6,40
67670,2020-05-01,8.3,1
102910,2020-05-01,149.5,7
107569,2020-05-01,38.7,4
116297,2020-05-01,14,1
306780,2020-05-01,32.5,3
342347,2020-05-01,148.1,5
902858,2020-05-01,2444.1,68
227,2020-06-01,15.9,2
30605,2020-06-01,35,3
30614,2020-06-01,100.2,2
30618,2020-06-01,83.7,3
67670,2020-06-01,6.3,1
107569,2020-06-01,293.9,6
902858,2020-06-01,154,3
3305,2020-07-01,50.2,2
3306,2020-07-01,10.2,1
30605,2020-07-01,8.4,1
30618,2020-07-01,24.2,1
102910,2020-07-01,7.4,1
220034,2020-07-01,13.1,1
342347,2020-07-01,27.5,2
902858,2020-07-01,15.3,1
20224,2020-08-01,7.6,1
28850,2020-08-01,6.4,1
30614,2020-08-01,18.3,1
30618,2020-08-01,14.1,1
220034,2020-08-01,1312.8,42
342347,2020-08-01,61.7,4
902858,2020-08-01,106.9,4
3311,2020-09-01,97.7,4
12226,2020-09-01,26.1,1
30618,2020-09-01,27.8,1
220034,2020-09-01,375.1,25
902858,2020-09-01,17.2,2
3311,2020-10-01,117.8,4
30605,2020-10-01,5.4,1
30614,2020-10-01,136.7,4
107569,2020-10-01,9.5,1
902858,2020-10-01,136.7,4
227,2020-11-01,14.2,1
12572,2020-11-01,19.8,1
30614,2020-11-01,79.1,5
30618,2020-11-01,29.3,3
902858,2020-11-01,96.2,7
12570,2020-12-01,25.1,2
12572,2020-12-01,5.7,1
30614,2020-12-01,7,1
30618,2020-12-01,37.8,2
107569,2020-12-01,6.6,1
902858,2020-12-01,24.5,2
30614,2021-01-01,18.2,1
30618,2021-01-01,25.2,2
115079,2021-01-01,7.3,1
902858,2021-01-01,35.6,2
3305,2021-02-01,12.1,1
3311,2021-02-01,14.9,1
12226,2021-02-01,10.6,1
20230,2021-02-01,31.5,2
30605,2021-02-01,79.5,3
30614,2021-02-01,36.1,2
30618,2021-02-01,51.2,7
102910,2021-02-01,251.7,13
115079,2021-02-01,12,1
902858,2021-02-01,31.7,3
227,2021-03-01,137.7,5
3311,2021-03-01,226.1,2
12226,2021-03-01,56,1
20224,2021-03-01,15.5,1
20230,2021-03-01,37.5,2
30605,2021-03-01,997.9,26
30614,2021-03-01,496.2,15
30618,2021-03-01,1648.1,31
67670,2021-03-01,59.2,2
102910,2021-03-01,38.6,3
107569,2021-03-01,28,2
902858,2021-03-01,883.7,24
227,2021-04-01,831.9,27
3311,2021-04-01,180.3,7
12570,2021-04-01,6.8,1
12572,2021-04-01,25.5,2
28850,2021-04-01,10.6,1
30605,2021-04-01,3543.4,113
30614,2021-04-01,1497.1,42
30618,2021-04-01,3904.5,115
67670,2021-04-01,30,2
102910,2021-04-01,15.5,1
107569,2021-04-01,28.2,1
116297,2021-04-01,181.5,8
306780,2021-04-01,457.7,5
902858,2021-04-01,3587.7,100
227,2021-05-01,422.2,11
3307,2021-05-01,12.1,1
3311,2021-05-01,415.9,10
3314,2021-05-01,12.8,1
12226,2021-05-01,10.1,1
12570,2021-05-01,136,5
12572,2021-05-01,9.1,1
20224,2021-05-01,34.8,1
20230,2021-05-01,21.5,2
28850,2021-05-01,210,7
30605,2021-05-01,1047.7,36
30614,2021-05-01,678.1,19
30618,2021-05-01,653.2,38
67670,2021-05-01,37.4,3
102910,2021-05-01,116.4,6
107569,2021-05-01,119.8,5
116297,2021-05-01,38.6,2
306780,2021-05-01,7.7,1
902858,2021-05-01,2912.3,65
30605,2021-06-01,34.8,4
30614,2021-06-01,125.6,6
30618,2021-06-01,264.5,13
102910,2021-06-01,94,6
107569,2021-06-01,10.3,1
902858,2021-06-01,112.9,7
3305,2021-07-01,40.9,3
30614,2021-07-01,19.4,1
30618,2021-07-01,6.2,1
902858,2021-07-01,6.2,1
227,2021-08-01,258,3
30605,2021-08-01,13,1
107569,2021-08-01,20.5,1
902858,2021-08-01,21.9,1
3305,2021-09-01,110.1,3
12570,2021-09-01,62.8,2
30605,2021-09-01,38.9,3
30614,2021-09-01,130.2,2
30618,2021-09-01,60.6,4
342347,2021-09-01,17.3,1
902858,2021-09-01,216,5
12570,2021-10-01,20.3,2
12572,2021-10-01,15.7,2
30605,2021-10-01,71.7,5
30614,2021-10-01,126.7,3
30618,2021-10-01,148.8,13
302086,2021-10-01,13.6,1
306780,2021-10-01,9.8,1
902858,2021-10-01,157,6
227,2021-11-01,14.8,1
3305,2021-11-01,18.1,2
12572,2021-11-01,32.6,3
30605,2021-11-01,20.5,1
30614,2021-11-01,13.8,1
30618,2021-11-01,91.6,5
67670,2021-11-01,27.8,1
902858,2021-11-01,13.8,1
3311,2021-12-01,66.2,5
30605,2021-12-01,5.6,1
30614,2021-12-01,8.6,1
30618,2021-12-01,9,1
902858,2021-12-01,8.6,1
